formula,T(K),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
NaMgSb,900,Na1 Mg1 Sb1,11.0,51.0,40.0,24.666666666666668,17.555555555555557,11.0,2.0,85.0,83.0,51.666666666666664,33.111111111111114,2.0,22.98976928,121.76,98.77023072,56.35158976,43.605606826666666,22.98976928,370.87,923.0,552.13,732.5499999999998,241.12000000000003,370.87,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,139.0,166.0,27.0,148.66666666666666,11.555555555555552,139.0,0.93,2.05,1.1199999999999997,1.43,0.4133333333333333,0.93,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,31.56,8.669999999999998,27.897777777766667,3.3385185185111106,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
NaMgSb,1000,Na1 Mg1 Sb1,11.0,51.0,40.0,24.666666666666668,17.555555555555557,11.0,2.0,85.0,83.0,51.666666666666664,33.111111111111114,2.0,22.98976928,121.76,98.77023072,56.35158976,43.605606826666666,22.98976928,370.87,923.0,552.13,732.5499999999998,241.12000000000003,370.87,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,139.0,166.0,27.0,148.66666666666666,11.555555555555552,139.0,0.93,2.05,1.1199999999999997,1.43,0.4133333333333333,0.93,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,31.56,8.669999999999998,27.897777777766667,3.3385185185111106,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,300,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,400,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,500,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,600,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,700,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,800,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,900,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgAs,1000,K1 Mg1 As1,12.0,33.0,21.0,21.333333333333332,7.777777777777778,12.0,3.0,84.0,81.0,51.666666666666664,32.44444444444445,3.0,24.305,74.9216,50.6166,46.10830000000001,19.20886666666667,24.305,336.53,1090.0,753.47,783.1766666666666,297.76444444444445,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,203.0,84.0,154.33333333333334,32.44444444444445,119.0,0.82,2.18,1.3600000000000003,1.4366666666666668,0.4955555555555556,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.175,73.1066666667,50.931666666699996,39.390555555566664,22.47740740742222,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,300,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,400,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,500,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,600,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,700,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,800,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
KMgSb,900,K1 Mg1 Sb1,12.0,51.0,39.0,27.333333333333332,15.777777777777777,12.0,3.0,85.0,82.0,52.0,32.666666666666664,3.0,24.305,121.76,97.45500000000001,61.7211,40.025933333333334,24.305,336.53,923.0,586.47,721.1033333333334,256.3822222222222,336.53,1.0,15.0,14.0,6.0,6.0,1.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,139.0,203.0,64.0,161.0,28.0,139.0,0.82,2.05,1.23,1.3933333333333333,0.43777777777777765,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,22.89,73.1066666667,50.21666666669999,42.5188888889,20.391851851866665,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0
